serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
454,GLAXO,GLAXO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-789000,,0.05,N,100,ADR
455,GLENMARK,GLENMARK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-790750,,0.05,N,100,ADR
456,GLOBALVEC,GLOBALVEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-792500,,0.05,N,100,ADR
457,GLOBUSSPR,GLOBUSSPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-794250,,0.05,N,100,ADR
458,GLODYNE,GLODYNE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-796000,,0.05,N,100,ADR
459,GLORY,GLORY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-797750,,0.05,N,100,ADR
460,GMBREW,GMBREW,STK,NSE,,INR,,,,,2000,100000,-500000,0,-799500,,0.05,N,100,ADR
461,GMRINFRA,GMRINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-801250,,0.05,N,100,ADR
462,GOACARBON,GOACARBON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-803000,,0.05,N,100,ADR
463,GPIL,GPIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-804750,,0.05,N,100,ADR
464,GODFRYPHL,GODFRYPHL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-806500,,0.05,N,100,ADR
465,GODREJCP,GODREJCP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-808250,,0.05,N,100,ADR
466,GODREJIND,GODREJIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-810000,,0.05,N,100,ADR
467,GPL,GPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-811750,,0.05,N,100,ADR
468,GOENKA,GOENKA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-813500,,0.05,N,100,ADR
469,GOKEX,GOKEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-815250,,0.05,N,100,ADR
470,GOKUL,GOKUL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-817000,,0.05,N,100,ADR
471,GOLDBEES,GOLDBEES,STK,NSE,,INR,,,,,2000,100000,-500000,0,-818750,,0.05,N,100,ADR
472,GOLDENTOB,GOLDENTOB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-820500,,0.05,N,100,ADR
473,GOLDIAM,GOLDIAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-822250,,0.05,N,100,ADR
474,BANKBEES,BANKBEES,STK,NSE,,INR,,,,,2000,100000,-500000,0,-824000,,0.05,N,100,ADR
475,INFRABEES,INFRABEES,STK,NSE,,INR,,,,,2000,100000,-500000,0,-825750,,0.05,N,100,ADR
476,LIQUIDBEE,LIQUIDBEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-827500,,0.05,N,100,ADR
477,NIFTYBEES,NIFTYBEES,STK,NSE,,INR,,,,,2000,100000,-500000,0,-829250,,0.05,N,100,ADR
478,JUNIORBEE,JUNIORBEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-831000,,0.05,N,100,ADR
479,PSUBNKBEE,PSUBNKBEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-832750,,0.05,N,100,ADR
480,SHARIABEE,SHARIABEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-834500,,0.05,N,100,ADR
481,GOLDINFRA,GOLDINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-836250,,0.05,N,100,ADR
482,GOLDTECH,GOLDTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-838000,,0.05,N,100,ADR
483,GRANULES,GRANULES,STK,NSE,,INR,,,,,2000,100000,-500000,0,-839750,,0.05,N,100,ADR
484,GRAPHITE,GRAPHITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-841500,,0.05,N,100,ADR
485,GRASIM,GRASIM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-843250,,0.05,N,100,ADR
486,GRAVITA,GRAVITA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-845000,,0.05,N,100,ADR
487,GESHIP,GESHIP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-846750,,0.05,N,100,ADR
488,GTOFFSHOR,GTOFFSHOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-848500,,0.05,N,100,ADR
489,GREAVESCO,GREAVESCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-850250,,0.05,N,100,ADR
490,AUSTRAL,AUSTRAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-852000,,0.05,N,100,ADR
491,GREENPLY,GREENPLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-853750,,0.05,N,100,ADR
492,GRINDWELL,GRINDWELL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-855500,,0.05,N,100,ADR
493,GRUH,GRUH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-857250,,0.05,N,100,ADR
494,GSS,GSS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-859000,,0.05,N,100,ADR
495,GTLINFRA,GTLINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-860750,,0.05,N,100,ADR
496,GTL,GTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-862500,,0.05,N,100,ADR
497,GTNIND,GTNIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-864250,,0.05,N,100,ADR
498,GTNTEX,GTNTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-866000,,0.05,N,100,ADR
499,GUFICBIO,GUFICBIO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-867750,,0.05,N,100,ADR
500,GUJALKALI,GUJALKALI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-869500,,0.05,N,100,ADR
501,GAEL,GAEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-871250,,0.05,N,100,ADR
502,GUJAPOLLO,GUJAPOLLO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-873000,,0.05,N,100,ADR
503,GUJFLUORO,GUJFLUORO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-874750,,0.05,N,100,ADR
504,GUJRATGAS,GUJRATGAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-876500,,0.05,N,100,ADR
505,GIPCL,GIPCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-878250,,0.05,N,100,ADR
506,GLFL,GLFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-880000,,0.05,N,100,ADR
507,GMDCLTD,GMDCLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-881750,,0.05,N,100,ADR
508,GNFC,GNFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-883500,,0.05,N,100,ADR
509,GUJNRECOK,GUJNRECOK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-885250,,0.05,N,100,ADR
510,GUJNREDVR,GUJNREDVR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-887000,,0.05,N,100,ADR
511,GPPL,GPPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-888750,,0.05,N,100,ADR
512,GSCLCEMEN,GSCLCEMEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-890500,,0.05,N,100,ADR
513,GSFC,GSFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-892250,,0.05,N,100,ADR
514,GSPL,GSPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-894000,,0.05,N,100,ADR
515,GULFOILCO,GULFOILCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-895750,,0.05,N,100,ADR
516,GVKPIL,GVKPIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-897500,,0.05,N,100,ADR
517,GAL,GAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-899250,,0.05,N,100,ADR
518,PHOENIXLL,PHOENIXLL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-901000,,0.05,N,100,ADR
519,HNGSNGBEE,HNGSNGBEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-902750,,0.05,N,100,ADR
520,HANUNG,HANUNG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-904500,,0.05,N,100,ADR
521,HARITASEA,HARITASEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-906250,,0.05,N,100,ADR
522,HARRMALAY,HARRMALAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-908000,,0.05,N,100,ADR
523,HATHWAY,HATHWAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-909750,,0.05,N,100,ADR
524,HAVELLS,HAVELLS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-911500,,0.05,N,100,ADR
525,HBSTOCK,HBSTOCK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-913250,,0.05,N,100,ADR
526,HBLPOWER,HBLPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-915000,,0.05,N,100,ADR
527,HCL-INSYS,HCL-INSYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-916750,,0.05,N,100,ADR
528,HCLTECH,HCLTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-918500,,0.05,N,100,ADR
529,HDFCBANK,HDFCBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-920250,,0.05,N,100,ADR
530,HDFCMFGET,HDFCMFGET,STK,NSE,,INR,,,,,2000,100000,-500000,0,-922000,,0.05,N,100,ADR
531,HEG,HEG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-923750,,0.05,N,100,ADR
532,HEIDELBER,HEIDELBER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-925500,,0.05,N,100,ADR
533,HELIOSMAT,HELIOSMAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-927250,,0.05,N,100,ADR
534,HERCULES,HERCULES,STK,NSE,,INR,,,,,2000,100000,-500000,0,-929000,,0.05,N,100,ADR
535,HERITGFOO,HERITGFOO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-930750,,0.05,N,100,ADR
536,HEROMOTOC,HEROMOTOC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-932500,,0.05,N,100,ADR
537,HEXATRADE,HEXATRADE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-934250,,0.05,N,100,ADR
538,HEXAWARE,HEXAWARE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-936000,,0.05,N,100,ADR
539,HITECHGEA,HITECHGEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-937750,,0.05,N,100,ADR
540,HIKAL,HIKAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-939500,,0.05,N,100,ADR
541,HILTON,HILTON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-941250,,0.05,N,100,ADR
542,HFCL,HFCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-943000,,0.05,N,100,ADR
543,HCIL,HCIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-944750,,0.05,N,100,ADR
544,HIMATSEID,HIMATSEID,STK,NSE,,INR,,,,,2000,100000,-500000,0,-946500,,0.05,N,100,ADR
545,HIRECT,HIRECT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-948250,,0.05,N,100,ADR
546,HINDALCO,HINDALCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-950000,,0.05,N,100,ADR
547,HINDUJAFO,HINDUJAFO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-951750,,0.05,N,100,ADR
548,HGS,HGS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-953500,,0.05,N,100,ADR
549,HINDUJAVE,HINDUJAVE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-955250,,0.05,N,100,ADR
550,HINDCOMPO,HINDCOMPO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-957000,,0.05,N,100,ADR
551,HCC,HCC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-958750,,0.05,N,100,ADR
552,HINDCOPPE,HINDCOPPE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-960500,,0.05,N,100,ADR
553,HINDDORRO,HINDDORRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-962250,,0.05,N,100,ADR
554,HMVL,HMVL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-964000,,0.05,N,100,ADR
555,HINDMOTOR,HINDMOTOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-965750,,0.05,N,100,ADR
556,HINDOILEX,HINDOILEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,-967500,,0.05,N,100,ADR
557,HOCL,HOCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-969250,,0.05,N,100,ADR
558,HINDPETRO,HINDPETRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-971000,,0.05,N,100,ADR
559,HINDSYNTE,HINDSYNTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-972750,,0.05,N,100,ADR
560,HINDUNILV,HINDUNILV,STK,NSE,,INR,,,,,2000,100000,-500000,0,-974500,,0.05,N,100,ADR
561,HINDZINC,HINDZINC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-976250,,0.05,N,100,ADR
562,HINDNATGL,HINDNATGL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-978000,,0.05,N,100,ADR
563,HIRAFERRO,HIRAFERRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-979750,,0.05,N,100,ADR
564,HITACHIHO,HITACHIHO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-981500,,0.05,N,100,ADR
565,HITECHPLA,HITECHPLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-983250,,0.05,N,100,ADR
566,HMT,HMT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-985000,,0.05,N,100,ADR
567,HONDAPOWE,HONDAPOWE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-986750,,0.05,N,100,ADR
568,HONAUT,HONAUT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-988500,,0.05,N,100,ADR
569,HORIZONIN,HORIZONIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-990250,,0.05,N,100,ADR
570,HOTELEELA,HOTELEELA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-992000,,0.05,N,100,ADR
571,HDIL,HDIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-993750,,0.05,N,100,ADR
572,HDFC,HDFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-995500,,0.05,N,100,ADR
573,HOVS,HOVS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-997250,,0.05,N,100,ADR
574,HSIL,HSIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-999000,,0.05,N,100,ADR
575,HTMEDIA,HTMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1000750,,0.05,N,100,ADR
576,HIL,HIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1002500,,0.05,N,100,ADR
577,HYDROSS,HYDROSS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1004250,,0.05,N,100,ADR
578,TV18BRDCS,TV18BRDCS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1006000,,0.05,N,100,ADR
579,AKZOINDIA,AKZOINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1007750,,0.05,N,100,ADR
580,ICICIBANK,ICICIBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1009500,,0.05,N,100,ADR
581,ICCNX100,ICCNX100,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1011250,,0.05,N,100,ADR
582,IPGETF,IPGETF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1013000,,0.05,N,100,ADR
583,NIFETF,NIFETF,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1014750,,0.05,N,100,ADR
584,ICRA,ICRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1016500,,0.05,N,100,ADR
585,ICSA,ICSA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1018250,,0.05,N,100,ADR
586,IDBI,IDBI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1020000,,0.05,N,100,ADR
587,IDBIGOLD,IDBIGOLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1021750,,0.05,N,100,ADR
588,IDEA,IDEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1023500,,0.05,N,100,ADR
589,IFBAGRO,IFBAGRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1025250,,0.05,N,100,ADR
590,IFBIND,IFBIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1027000,,0.05,N,100,ADR
591,IFCI,IFCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1028750,,0.05,N,100,ADR
592,IFGLREFRA,IFGLREFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1030500,,0.05,N,100,ADR
593,IGPL,IGPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1032250,,0.05,N,100,ADR
594,IGARASHI,IGARASHI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1034000,,0.05,N,100,ADR
595,IIFLNIFTY,IIFLNIFTY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1035750,,0.05,N,100,ADR
596,IVC,IVC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1037500,,0.05,N,100,ADR
597,ILFSENGG,ILFSENGG,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1039250,,0.05,N,100,ADR
598,ILFSTRANS,ILFSTRANS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1041000,,0.05,N,100,ADR
599,INDLMETER,INDLMETER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1042750,,0.05,N,100,ADR
600,IMPEXFERR,IMPEXFERR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1044500,,0.05,N,100,ADR
601,INDSWFTLT,INDSWFTLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1046250,,0.05,N,100,ADR
602,INDSWFTLA,INDSWFTLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1048000,,0.05,N,100,ADR
603,INDBANK,INDBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1049750,,0.05,N,100,ADR
604,INDIACEM,INDIACEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1051500,,0.05,N,100,ADR
605,INDIAGLYC,INDIAGLYC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1053250,,0.05,N,100,ADR
606,INDIAINFO,INDIAINFO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1055000,,0.05,N,100,ADR
607,IMPAL,IMPAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1056750,,0.05,N,100,ADR
608,INDNIPPON,INDNIPPON,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1058500,,0.05,N,100,ADR
609,INBULLS,INBULLS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1060250,,0.05,N,100,ADR
610,IBIPL,IBIPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1062000,,0.05,N,100,ADR
611,IBPOW,IBPOW,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1063750,,0.05,N,100,ADR
612,IBREALEST,IBREALEST,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1065500,,0.05,N,100,ADR
613,IBSEC,IBSEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1067250,,0.05,N,100,ADR
614,IBWSL,IBWSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1069000,,0.05,N,100,ADR
615,INDIANB,INDIANB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1070750,,0.05,N,100,ADR
616,INDIANCAR,INDIANCAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1072500,,0.05,N,100,ADR
617,INDHOTEL,INDHOTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1074250,,0.05,N,100,ADR
618,INDIANHUM,INDIANHUM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1076000,,0.05,N,100,ADR
619,IMFA,IMFA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1077750,,0.05,N,100,ADR
620,IOC,IOC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1079500,,0.05,N,100,ADR
621,IOB,IOB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1081250,,0.05,N,100,ADR
622,INDTERRAI,INDTERRAI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1083000,,0.05,N,100,ADR
623,ICIL,ICIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1084750,,0.05,N,100,ADR
624,INDORAMA,INDORAMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1086500,,0.05,N,100,ADR
625,INDOTECH,INDOTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1088250,,0.05,N,100,ADR
626,INDOTHAI,INDOTHAI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1090000,,0.05,N,100,ADR
627,INDOCO,INDOCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1091750,,0.05,N,100,ADR
628,INDOSOLAR,INDOSOLAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1093500,,0.05,N,100,ADR
629,INDOWIND,INDOWIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1095250,,0.05,N,100,ADR
630,IGL,IGL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1097000,,0.05,N,100,ADR
631,INDRAMEDC,INDRAMEDC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1098750,,0.05,N,100,ADR
632,INDUSFILA,INDUSFILA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1100500,,0.05,N,100,ADR
633,INDUSINDB,INDUSINDB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1102250,,0.05,N,100,ADR
634,IITL,IITL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1104000,,0.05,N,100,ADR
635,STYABS,STYABS,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1105750,,0.05,N,100,ADR
636,INFINITE,INFINITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1107500,,0.05,N,100,ADR
637,NAUKRI,NAUKRI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1109250,,0.05,N,100,ADR
638,INFODRIVE,INFODRIVE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1111000,,0.05,N,100,ADR
639,INFOMEDIA,INFOMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1112750,,0.05,N,100,ADR
640,INFY,INFY,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1114500,,0.05,N,100,ADR
641,INFOTECEN,INFOTECEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1116250,,0.05,N,100,ADR
642,IDFC,IDFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1118000,,0.05,N,100,ADR
643,INGVYSYAB,INGVYSYAB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1119750,,0.05,N,100,ADR
644,INGERRAND,INGERRAND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1121500,,0.05,N,100,ADR
645,INNOIND,INNOIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1123250,,0.05,N,100,ADR
646,INOXLEISU,INOXLEISU,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1125000,,0.05,N,100,ADR
647,INSECTICI,INSECTICI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1126750,,0.05,N,100,ADR
648,INTEGRA,INTEGRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1128500,,0.05,N,100,ADR
649,ISFT,ISFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1130250,,0.05,N,100,ADR
650,INVENTURE,INVENTURE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1132000,,0.05,N,100,ADR
651,IOLCP,IOLCP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1133750,,0.05,N,100,ADR
652,IPRINGLTD,IPRINGLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1135500,,0.05,N,100,ADR
653,IPCALAB,IPCALAB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1137250,,0.05,N,100,ADR
654,IRB,IRB,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1139000,,0.05,N,100,ADR
655,ISMTLTD,ISMTLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1140750,,0.05,N,100,ADR
656,ITC,ITC,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1142500,,0.05,N,100,ADR
657,ITDCEM,ITDCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1144250,,0.05,N,100,ADR
658,ITI,ITI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1146000,,0.05,N,100,ADR
659,IVP,IVP,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1147750,,0.05,N,100,ADR
660,IVRCLINFR,IVRCLINFR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1149500,,0.05,N,100,ADR
661,JKIL,JKIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1151250,,0.05,N,100,ADR
662,JAGRAN,JAGRAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1153000,,0.05,N,100,ADR
663,JAGSNPHAR,JAGSNPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1154750,,0.05,N,100,ADR
664,JAIBALAJI,JAIBALAJI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1156500,,0.05,N,100,ADR
665,JAICORPLT,JAICORPLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1158250,,0.05,N,100,ADR
666,JAIHINDPR,JAIHINDPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1160000,,0.05,N,100,ADR
667,JISLDVREQ,JISLDVREQ,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1161750,,0.05,N,100,ADR
668,JISLJALEQ,JISLJALEQ,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1163500,,0.05,N,100,ADR
669,JAINSTUDI,JAINSTUDI,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1165250,,0.05,N,100,ADR
670,JPASSOCIA,JPASSOCIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1167000,,0.05,N,100,ADR
671,JPPOWER,JPPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1168750,,0.05,N,100,ADR
672,JKBANK,JKBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1170500,,0.05,N,100,ADR
673,JAMNAAUTO,JAMNAAUTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1172250,,0.05,N,100,ADR
674,JAYBARMAR,JAYBARMAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1174000,,0.05,N,100,ADR
675,JAYAGROGN,JAYAGROGN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1175750,,0.05,N,100,ADR
676,JAYNECOIN,JAYNECOIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1177500,,0.05,N,100,ADR
677,JPINFRATE,JPINFRATE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1179250,,0.05,N,100,ADR
678,JAYSREETE,JAYSREETE,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1181000,,0.05,N,100,ADR
679,JBCHEPHAR,JBCHEPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1182750,,0.05,N,100,ADR
680,JBFIND,JBFIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1184500,,0.05,N,100,ADR
681,JBMA,JBMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1186250,,0.05,N,100,ADR
682,JCTEL,JCTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,-1188000,,0.05,N,100,ADR
