[Wed Aug 28 14:12:21 IST 2013] INFO: Symbol;BarNo;HighestHigh;LowestLow;LastPrice;Volume;CumulativeVol;VolumeSlope;MinSlopeReqd;MA;LongVolume;ShortVolume 
[Wed Aug 28 14:12:22 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,233.75;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:23 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,233.7;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:24 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,232.6;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:25 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,232.55;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:26 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,233.05;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:27 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,233.1;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:30 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,233;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:32 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.95;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:33 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.35;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:34 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,236.45;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:35 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,236.05;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:37 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.5;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:38 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.3;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:41 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.5;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:43 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.5;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:44 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,236.45;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:45 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.9;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:46 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.85;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:47 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,236.75;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:48 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.1;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:50 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:54 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.45;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:12:59 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:00 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.3;-9,223,372,036,854,775,808;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:02 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.05;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:05 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.1;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:05 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,236.55;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:05 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:08 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.5;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:10 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.3;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:11 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,236.6;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:12 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.65;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:14 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.5;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:18 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,236;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:19 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.65;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:21 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.2;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:22 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,236;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:24 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,237;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:26 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.85;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:27 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.25;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:30 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.15;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:30 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.55;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:31 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.9;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:32 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.05;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:33 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.95;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:34 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:37 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.4;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:38 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.15;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:39 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:41 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.8;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:44 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.95;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:47 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.6;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:48 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:52 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.35;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:53 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.45;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:55 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:13:58 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,234.45;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:14:01 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.25;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:14:02 IST 2013] INFO: NIFTY50;1;999,999,999;0;5,235.15;3,400;0;0;1.067;0;100,000;-500,000 
[Wed Aug 28 14:14:03 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235.2;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:04 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:05 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236.6;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:07 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236.8;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:08 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235.8;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:10 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:15 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236.7;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:18 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236.65;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:19 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235.5;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:24 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235.75;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:25 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235.8;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:26 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,237;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:27 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236.05;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:32 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,237;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:35 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236.1;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:36 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,237;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:38 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,237.3;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:40 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,237;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:42 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235.1;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:43 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,236;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:44 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:47 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235.8;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:48 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,235;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:49 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,234.15;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:51 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,234.05;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:56 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,234.75;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:57 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,234.1;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:14:58 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,234;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:15:01 IST 2013] INFO: NIFTY50;2;999,999,999;0;5,234.8;3,950;-3,950;0;1.067;3,675;100,000;-500,000 
[Wed Aug 28 14:15:03 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,234.65;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:04 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,235.75;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:06 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,235.8;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:08 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,234.25;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:09 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,234.8;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:10 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,235.15;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:11 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,234.25;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:13 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,235.65;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:14 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,234.25;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
[Wed Aug 28 14:15:16 IST 2013] INFO: NIFTY50;3;5,237.3;5,232.2;5,234.2;3,150;-7,100;-3,550;1.067;3,550;100,000;-500,000 
