serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
463,GLOBOFFS,GLOBOFFS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
464,GARWALLRO,GARWALLRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
465,GDL,GDL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
466,GATI,GATI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
467,GAYAPROJ,GAYAPROJ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
468,GEECEE,GEECEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
469,GEINDSYS,GEINDSYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
470,GEMINI,GEMINI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
471,GENESYS,GENESYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
472,GENUSPOWE,GENUSPOWE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
473,GEOJITBNP,GEOJITBNP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
474,GEOMETRIC,GEOMETRIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
475,GHCL,GHCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
476,GISOLUTIO,GISOLUTIO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
477,GICHSGFIN,GICHSGFIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
478,GILLANDER,GILLANDER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
479,GILLETTE,GILLETTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
480,GINNIFILA,GINNIFILA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
481,GITANJALI,GITANJALI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
482,GKB,GKB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
483,GKWLIMITE,GKWLIMITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
484,GSKCONS,GSKCONS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
485,GLAXO,GLAXO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
486,GLENMARK,GLENMARK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
487,GLOBALVEC,GLOBALVEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
488,GLOBUSSPR,GLOBUSSPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
489,GLODYNE,GLODYNE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
490,GLORY,GLORY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
491,GMBREW,GMBREW,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
492,GMRINFRA,GMRINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
493,GOACARBON,GOACARBON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
494,GPIL,GPIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
495,GODFRYPHL,GODFRYPHL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
496,GODREJCP,GODREJCP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
497,GODREJIND,GODREJIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
498,GPL,GPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
499,GOENKA,GOENKA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
500,GOKEX,GOKEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
501,GOKUL,GOKUL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
502,GOLDBEES,GOLDBEES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
503,GOLDENTOB,GOLDENTOB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
504,GOLDIAM,GOLDIAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
505,BANKBEES,BANKBEES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
506,INFRABEES,INFRABEES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
507,LIQUIDBEE,LIQUIDBEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
508,NIFTYBEES,NIFTYBEES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
509,JUNIORBEE,JUNIORBEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
510,PSUBNKBEE,PSUBNKBEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
511,SHARIABEE,SHARIABEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
512,GOLDINFRA,GOLDINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
513,GOLDTECH,GOLDTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
514,GRANULES,GRANULES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
515,GRAPHITE,GRAPHITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
516,GRASIM,GRASIM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
517,GRAVITA,GRAVITA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
518,GESHIP,GESHIP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
519,GTOFFSHOR,GTOFFSHOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
520,GREAVESCO,GREAVESCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
521,AUSTRAL,AUSTRAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
522,GREENPLY,GREENPLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
523,GRINDWELL,GRINDWELL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
524,GRUH,GRUH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
525,GSS,GSS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
526,GTLINFRA,GTLINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
527,GTL,GTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
528,GTNIND,GTNIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
529,GTNTEX,GTNTEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
530,GUFICBIO,GUFICBIO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
531,GUJALKALI,GUJALKALI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
532,GAEL,GAEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
533,GUJAPOLLO,GUJAPOLLO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
534,GUJFLUORO,GUJFLUORO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
535,GUJRATGAS,GUJRATGAS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
536,GIPCL,GIPCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
537,GLFL,GLFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
538,GMDCLTD,GMDCLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
539,GNFC,GNFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
540,GUJNRECOK,GUJNRECOK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
541,GUJNREDVR,GUJNREDVR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
542,GPPL,GPPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
543,GSCLCEMEN,GSCLCEMEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
544,GSFC,GSFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
545,GSPL,GSPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
546,GULFOILCO,GULFOILCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
547,GVKPIL,GVKPIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
548,GAL,GAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
549,PHOENIXLL,PHOENIXLL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
550,HNGSNGBEE,HNGSNGBEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
551,HANUNG,HANUNG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
552,HARITASEA,HARITASEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
553,HARRMALAY,HARRMALAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
554,HATHWAY,HATHWAY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
555,HAVELLS,HAVELLS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
556,HBSTOCK,HBSTOCK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
557,HBLPOWER,HBLPOWER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
558,HCL-INSYS,HCL-INSYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
559,HCLTECH,HCLTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
560,HDFCBANK,HDFCBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
561,HDFCMFGET,HDFCMFGET,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
562,HEG,HEG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
563,HEIDELBER,HEIDELBER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
564,HELIOSMAT,HELIOSMAT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
565,HERCULES,HERCULES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
566,HERITGFOO,HERITGFOO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
567,HEROMOTOC,HEROMOTOC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
568,HEXATRADE,HEXATRADE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
569,HEXAWARE,HEXAWARE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
570,HITECHGEA,HITECHGEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
571,HIKAL,HIKAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
572,HILTON,HILTON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
573,HFCL,HFCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
574,HCIL,HCIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
575,HIMATSEID,HIMATSEID,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
576,HIRECT,HIRECT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
577,HINDALCO,HINDALCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
578,HINDUJAFO,HINDUJAFO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
579,HGS,HGS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
580,HINDUJAVE,HINDUJAVE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
581,HINDCOMPO,HINDCOMPO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
582,HCC,HCC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
583,HINDCOPPE,HINDCOPPE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
584,HINDDORRO,HINDDORRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
585,HMVL,HMVL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
586,HINDMOTOR,HINDMOTOR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
587,HINDOILEX,HINDOILEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
588,HOCL,HOCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
589,HINDPETRO,HINDPETRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
590,HINDSYNTE,HINDSYNTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
591,HINDUNILV,HINDUNILV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
592,HINDZINC,HINDZINC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
593,HINDNATGL,HINDNATGL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
594,HIRAFERRO,HIRAFERRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
595,HITACHIHO,HITACHIHO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
596,HITECHPLA,HITECHPLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
597,HMT,HMT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
598,HONDAPOWE,HONDAPOWE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
599,HONAUT,HONAUT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
600,HORIZONIN,HORIZONIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
601,HOTELEELA,HOTELEELA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
602,HDIL,HDIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
603,HDFC,HDFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
604,HOVS,HOVS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
605,HSIL,HSIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
606,HTMEDIA,HTMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
607,HIL,HIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
608,HYDROSS,HYDROSS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
609,TV18BRDCS,TV18BRDCS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
610,AKZOINDIA,AKZOINDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
611,ICICIBANK,ICICIBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
612,ICCNX100,ICCNX100,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
613,IPGETF,IPGETF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
614,NIFETF,NIFETF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
615,ICRA,ICRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
616,ICSA,ICSA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
617,IDBI,IDBI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
618,IDBIGOLD,IDBIGOLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
619,IDEA,IDEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
620,IFBAGRO,IFBAGRO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
621,IFBIND,IFBIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
622,IFCI,IFCI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
623,IFGLREFRA,IFGLREFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
624,IGPL,IGPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
625,IGARASHI,IGARASHI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
626,IIFLNIFTY,IIFLNIFTY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
627,IVC,IVC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
628,ILFSENGG,ILFSENGG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
629,ILFSTRANS,ILFSTRANS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
630,INDLMETER,INDLMETER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
631,IMPEXFERR,IMPEXFERR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
632,INDSWFTLT,INDSWFTLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
633,INDSWFTLA,INDSWFTLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
634,INDBANK,INDBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
635,INDIACEM,INDIACEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
636,INDIAGLYC,INDIAGLYC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
637,INDIAINFO,INDIAINFO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
638,IMPAL,IMPAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
639,INDNIPPON,INDNIPPON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
640,INBULLS,INBULLS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
641,IBIPL,IBIPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
642,IBPOW,IBPOW,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
643,IBREALEST,IBREALEST,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
644,IBSEC,IBSEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
645,IBWSL,IBWSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
646,INDIANB,INDIANB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
647,INDIANCAR,INDIANCAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
648,INDHOTEL,INDHOTEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
649,INDIANHUM,INDIANHUM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
650,IMFA,IMFA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
651,IOC,IOC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
652,IOB,IOB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
653,INDTERRAI,INDTERRAI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
654,ICIL,ICIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
655,INDORAMA,INDORAMA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
656,INDOTECH,INDOTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
657,INDOTHAI,INDOTHAI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
658,INDOCO,INDOCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
659,INDOSOLAR,INDOSOLAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
660,INDOWIND,INDOWIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
661,IGL,IGL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
662,INDRAMEDC,INDRAMEDC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
663,INDUSFILA,INDUSFILA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
664,INDUSINDB,INDUSINDB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
665,IITL,IITL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
666,STYABS,STYABS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
667,INFINITE,INFINITE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
668,NAUKRI,NAUKRI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
669,INFODRIVE,INFODRIVE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
670,INFOMEDIA,INFOMEDIA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
671,INFY,INFY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,"ADR, DNO"
672,INFOTECEN,INFOTECEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
673,IDFC,IDFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
674,INGVYSYAB,INGVYSYAB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
675,INGERRAND,INGERRAND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
676,INNOIND,INNOIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
677,INOXLEISU,INOXLEISU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
678,INSECTICI,INSECTICI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
679,INTEGRA,INTEGRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
680,ISFT,ISFT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
681,INVENTURE,INVENTURE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
682,IOLCP,IOLCP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
683,IPRINGLTD,IPRINGLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
684,IPCALAB,IPCALAB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
685,IRB,IRB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
686,ISMTLTD,ISMTLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
687,ITC,ITC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
688,ITDCEM,ITDCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
689,ITI,ITI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
690,IVP,IVP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
691,IVRCLINFR,IVRCLINFR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
692,JKIL,JKIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
693,JAGRAN,JAGRAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
694,JAGSNPHAR,JAGSNPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
695,JAIBALAJI,JAIBALAJI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
696,JAICORPLT,JAICORPLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
697,JAIHINDPR,JAIHINDPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
698,JISLDVREQ,JISLDVREQ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
699,JISLJALEQ,JISLJALEQ,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
700,JAINSTUDI,JAINSTUDI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
