serialno,brokersymbol,exchangesymbol,displayname,type,exchange,primaryexchange,currency,expiry,option,right,minsize,barstarttime,streaming,strategy
291,COXKINGS,COX&KINGS,COX&KINGS,STK,NSE,,INR,,,,1,,4,DATA
292,CREATIVEY,CREATIVEYE,CREATIVEYE,STK,NSE,,INR,,,,1,,4,DATA
293,CARERATIN,CARERATING,CARERATING,STK,NSE,,INR,,,,1,,4,DATA
294,CREST,CREST,CREST,STK,NSE,,INR,,,,1,,4,DATA
295,CRISIL,CRISIL,CRISIL,STK,NSE,,INR,,,,1,,4,DATA
296,CROMPTON,CROMPTON,CROMPTON,STK,NSE,,INR,,,,1,,4,DATA
297,CROMPGREA,CROMPGREAV,CROMPGREAV,STK,NSE,,INR,,,,1,,4,DATA
298,CUBEXTUB,CUBEXTUB,CUBEXTUB,STK,NSE,,INR,,,,1,,4,DATA
299,CUMMINSIN,CUMMINSIND,CUMMINSIND,STK,NSE,,INR,,,,1,,4,DATA
300,CURATECH,CURATECH,CURATECH,STK,NSE,,INR,,,,1,,4,DATA
301,CYBERMEDI,CYBERMEDIA,CYBERMEDIA,STK,NSE,,INR,,,,1,,4,DATA
302,CYBERTECH,CYBERTECH,CYBERTECH,STK,NSE,,INR,,,,1,,4,DATA
303,CYIENT,CYIENT,CYIENT,STK,NSE,,INR,,,,1,,4,DATA
304,DLINKINDI,DLINKINDIA,DLINKINDIA,STK,NSE,,INR,,,,1,,4,DATA
305,DBCORP,DBCORP,DBCORP,STK,NSE,,INR,,,,1,,4,DATA
306,DSKULKARN,DSKULKARNI,DSKULKARNI,STK,NSE,,INR,,,,1,,4,DATA
307,DABUR,DABUR,DABUR,STK,NSE,,INR,,,,1,,4,DATA
308,DALMIABHA,DALMIABHA,DALMIABHA,STK,NSE,,INR,,,,1,,4,DATA
309,DALMIASUG,DALMIASUG,DALMIASUG,STK,NSE,,INR,,,,1,,4,DATA
310,DMT,DAMODARIND,DAMODARIND,STK,NSE,,INR,,,,1,,4,DATA
311,DATAMATIC,DATAMATICS,DATAMATICS,STK,NSE,,INR,,,,1,,4,DATA
312,DBSTOCKBR,DBSTOCKBRO,DBSTOCKBRO,STK,NSE,,INR,,,,1,,4,DATA
313,DBREALTY,DBREALTY,DBREALTY,STK,NSE,,INR,,,,1,,4,DATA
314,DCBBANK,DCBBANK,DCBBANK,STK,NSE,,INR,,,,1,,4,DATA
315,DCM,DCM,DCM,STK,NSE,,INR,,,,1,,4,DATA
316,DCMSHRIRA,DCMSHRIRAM,DCMSHRIRAM,STK,NSE,,INR,,,,1,,4,DATA
317,DCW,DCW,DCW,STK,NSE,,INR,,,,1,,4,DATA
318,DENORA,DENORA,DENORA,STK,NSE,,INR,,,,1,,4,DATA
319,DECCANCE,DECCANCE,DECCANCE,STK,NSE,,INR,,,,1,,4,DATA
320,DECOLIGHT,DECOLIGHT,DECOLIGHT,STK,NSE,,INR,,,,1,,4,DATA
321,DEEPIND,DEEPIND,DEEPIND,STK,NSE,,INR,,,,1,,4,DATA
322,DEEPAKFER,DEEPAKFERT,DEEPAKFERT,STK,NSE,,INR,,,,1,,4,DATA
323,DEEPAKNTR,DEEPAKNTR,DEEPAKNTR,STK,NSE,,INR,,,,1,,4,DATA
324,DELTACORP,DELTACORP,DELTACORP,STK,NSE,,INR,,,,1,,4,DATA
325,DELTAMAGN,DELTAMAGNT,DELTAMAGNT,STK,NSE,,INR,,,,1,,4,DATA
326,DEN,DEN,DEN,STK,NSE,,INR,,,,1,,4,DATA
327,DENABANK,DENABANK,DENABANK,STK,NSE,,INR,,,,1,,4,DATA
328,DHFL,DHFL,DHFL,STK,NSE,,INR,,,,1,,4,DATA
329,DHAMPURSU,DHAMPURSUG,DHAMPURSUG,STK,NSE,,INR,,,,1,,4,DATA
330,DHANBANK,DHANBANK,DHANBANK,STK,NSE,,INR,,,,1,,4,DATA
331,DHANUKA,DHANUKA,DHANUKA,STK,NSE,,INR,,,,1,,4,DATA
332,DHARSUGAR,DHARSUGAR,DHARSUGAR,STK,NSE,,INR,,,,1,,4,DATA
333,DHUNINV,DHUNINV,DHUNINV,STK,NSE,,INR,,,,1,,4,DATA
334,DPL,DPL,DPL,STK,NSE,,INR,,,,1,,4,DATA
335,DTIL,DTIL,DTIL,STK,NSE,,INR,,,,1,,4,DATA
336,DIAPOWER,DIAPOWER,DIAPOWER,STK,NSE,,INR,,,,1,,4,DATA
337,DICIND,DICIND,DICIND,STK,NSE,,INR,,,,1,,4,DATA
338,DISHTV,DISHTV,DISHTV,STK,NSE,,INR,,,,1,,4,DATA
339,DISHMAN,DISHMAN,DISHMAN,STK,NSE,,INR,,,,1,,4,DATA
340,DIVISLAB,DIVISLAB,DIVISLAB,STK,NSE,,INR,,,,1,,4,DATA
341,DLF,DLF,DLF,STK,NSE,,INR,,,,1,,4,DATA
342,DOLPHINOF,DOLPHINOFF,DOLPHINOFF,STK,NSE,,INR,,,,1,,4,DATA
343,DONEAR,DONEAR,DONEAR,STK,NSE,,INR,,,,1,,4,DATA
344,DPSCLTD,DPSCLTD,DPSCLTD,STK,NSE,,INR,,,,1,,4,DATA
345,DQE,DQE,DQE,STK,NSE,,INR,,,,1,,4,DATA
346,LALPATHLA,LALPATHLAB,LALPATHLAB,STK,NSE,,INR,,,,1,,4,DATA
347,DRREDDY,DRREDDY,DRREDDY,STK,NSE,,INR,,,,1,,4,DATA
348,DREDGECOR,DREDGECORP,DREDGECORP,STK,NSE,,INR,,,,1,,4,DATA
349,DUCON,DUCON,DUCON,STK,NSE,,INR,,,,1,,4,DATA
350,DWARKESH,DWARKESH,DWARKESH,STK,NSE,,INR,,,,1,,4,DATA
351,DSSL,DSSL,DSSL,STK,NSE,,INR,,,,1,,4,DATA
352,DYNAMATEC,DYNAMATECH,DYNAMATECH,STK,NSE,,INR,,,,1,,4,DATA
353,ELAND,ELAND,ELAND,STK,NSE,,INR,,,,1,,4,DATA
354,EASTSILK,EASTSILK,EASTSILK,STK,NSE,,INR,,,,1,,4,DATA
355,EASUNREYR,EASUNREYRL,EASUNREYRL,STK,NSE,,INR,,,,1,,4,DATA
356,ECEIND,ECEIND,ECEIND,STK,NSE,,INR,,,,1,,4,DATA
357,ECLERX,ECLERX,ECLERX,STK,NSE,,INR,,,,1,,4,DATA
358,NIFTYEES,NIFTYEES,NIFTYEES,STK,NSE,,INR,,,,1,,4,DATA
359,EBANK,EBANK,EBANK,STK,NSE,,INR,,,,1,,4,DATA
360,EQ30,EQ30,EQ30,STK,NSE,,INR,,,,1,,4,DATA
361,EDELWEISS,EDELWEISS,EDELWEISS,STK,NSE,,INR,,,,1,,4,DATA
362,EDUCOMP,EDUCOMP,EDUCOMP,STK,NSE,,INR,,,,1,,4,DATA
363,EICHERMOT,EICHERMOT,EICHERMOT,STK,NSE,,INR,,,,1,,4,DATA
364,EIDPARRY,EIDPARRY,EIDPARRY,STK,NSE,,INR,,,,1,,4,DATA
365,EIHAHOTEL,EIHAHOTELS,EIHAHOTELS,STK,NSE,,INR,,,,1,,4,DATA
366,EIHOTEL,EIHOTEL,EIHOTEL,STK,NSE,,INR,,,,1,,4,DATA
367,EIMCOELEC,EIMCOELECO,EIMCOELECO,STK,NSE,,INR,,,,1,,4,DATA
368,ELECON,ELECON,ELECON,STK,NSE,,INR,,,,1,,4,DATA
369,ELECTCAST,ELECTCAST,ELECTCAST,STK,NSE,,INR,,,,1,,4,DATA
370,ESL,ESL,ESL,STK,NSE,,INR,,,,1,,4,DATA
371,ELECTHERM,ELECTHERM,ELECTHERM,STK,NSE,,INR,,,,1,,4,DATA
372,ELGIEQUIP,ELGIEQUIP,ELGIEQUIP,STK,NSE,,INR,,,,1,,4,DATA
373,ELGIRUBCO,ELGIRUBCO,ELGIRUBCO,STK,NSE,,INR,,,,1,,4,DATA
374,EMAMIINFR,EMAMIINFRA,EMAMIINFRA,STK,NSE,,INR,,,,1,,4,DATA
375,EMAMILTD,EMAMILTD,EMAMILTD,STK,NSE,,INR,,,,1,,4,DATA
376,EMCO,EMCO,EMCO,STK,NSE,,INR,,,,1,,4,DATA
377,EMKAY,EMKAY,EMKAY,STK,NSE,,INR,,,,1,,4,DATA
378,EMKAYTOOL,EMKAYTOOLS,EMKAYTOOLS,STK,NSE,,INR,,,,1,,4,DATA
379,EMMBI,EMMBI,EMMBI,STK,NSE,,INR,,,,1,,4,DATA
380,EDL,EDL,EDL,STK,NSE,,INR,,,,1,,4,DATA
381,ENERGYDEV,ENERGYDEV,ENERGYDEV,STK,NSE,,INR,,,,1,,4,DATA
382,ENGINERSI,ENGINERSIN,ENGINERSIN,STK,NSE,,INR,,,,1,,4,DATA
383,ENTEGRA,ENTEGRA,ENTEGRA,STK,NSE,,INR,,,,1,,4,DATA
384,ENIL,ENIL,ENIL,STK,NSE,,INR,,,,1,,4,DATA
385,EON,EON,EON,STK,NSE,,INR,,,,1,,4,DATA
386,EQUITAS,EQUITAS,EQUITAS,STK,NSE,,INR,,,,1,,4,DATA
387,EROSMEDIA,EROSMEDIA,EROSMEDIA,STK,NSE,,INR,,,,1,,4,DATA
388,ESABINDIA,ESABINDIA,ESABINDIA,STK,NSE,,INR,,,,1,,4,DATA
389,ESCORTS,ESCORTS,ESCORTS,STK,NSE,,INR,,,,1,,4,DATA
390,ESSDEE,ESSDEE,ESSDEE,STK,NSE,,INR,,,,1,,4,DATA
391,ESSARSHPN,ESSARSHPNG,ESSARSHPNG,STK,NSE,,INR,,,,1,,4,DATA
392,ESSELPACK,ESSELPACK,ESSELPACK,STK,NSE,,INR,,,,1,,4,DATA
393,ESTER,ESTER,ESTER,STK,NSE,,INR,,,,1,,4,DATA
394,EUROCERA,EUROCERA,EUROCERA,STK,NSE,,INR,,,,1,,4,DATA
395,EUROMULTI,EUROMULTI,EUROMULTI,STK,NSE,,INR,,,,1,,4,DATA
396,EUROTEXIN,EUROTEXIND,EUROTEXIND,STK,NSE,,INR,,,,1,,4,DATA
397,EVEREADY,EVEREADY,EVEREADY,STK,NSE,,INR,,,,1,,4,DATA
398,EVERESTIN,EVERESTIND,EVERESTIND,STK,NSE,,INR,,,,1,,4,DATA
399,EKC,EKC,EKC,STK,NSE,,INR,,,,1,,4,DATA
400,EVERONN,EVERONN,EVERONN,STK,NSE,,INR,,,,1,,4,DATA
401,EXCELCROP,EXCELCROP,EXCELCROP,STK,NSE,,INR,,,,1,,4,DATA
402,EXCELINDU,EXCELINDUS,EXCELINDUS,STK,NSE,,INR,,,,1,,4,DATA
403,EXCEL,EXCEL,EXCEL,STK,NSE,,INR,,,,1,,4,DATA
404,EXIDEIND,EXIDEIND,EXIDEIND,STK,NSE,,INR,,,,1,,4,DATA
405,FAGBEARIN,FAGBEARING,FAGBEARING,STK,NSE,,INR,,,,1,,4,DATA
406,FARMAXIND,FARMAXIND,FARMAXIND,STK,NSE,,INR,,,,1,,4,DATA
407,FCSSOFT,FCSSOFT,FCSSOFT,STK,NSE,,INR,,,,1,,4,DATA
408,FDC,FDC,FDC,STK,NSE,,INR,,,,1,,4,DATA
409,FEDDERLOY,FEDDERLOYD,FEDDERLOYD,STK,NSE,,INR,,,,1,,4,DATA
410,FEDERALBN,FEDERALBNK,FEDERALBNK,STK,NSE,,INR,,,,1,,4,DATA
411,FMGOETZE,FMGOETZE,FMGOETZE,STK,NSE,,INR,,,,1,,4,DATA
412,FACT,FACT,FACT,STK,NSE,,INR,,,,1,,4,DATA
413,FIEMIND,FIEMIND,FIEMIND,STK,NSE,,INR,,,,1,,4,DATA
414,FILATEX,FILATEX,FILATEX,STK,NSE,,INR,,,,1,,4,DATA
415,FINANTECH,FINANTECH,FINANTECH,STK,NSE,,INR,,,,1,,4,DATA
416,FCL,FCL,FCL,STK,NSE,,INR,,,,1,,4,DATA
417,FINCABLES,FINCABLES,FINCABLES,STK,NSE,,INR,,,,1,,4,DATA
418,FINPIPE,FINPIPE,FINPIPE,STK,NSE,,INR,,,,1,,4,DATA
419,FIRSTWIN,FIRSTWIN,FIRSTWIN,STK,NSE,,INR,,,,1,,4,DATA
420,FSL,FSL,FSL,STK,NSE,,INR,,,,1,,4,DATA
421,FLEXITUFF,FLEXITUFF,FLEXITUFF,STK,NSE,,INR,,,,1,,4,DATA
422,FORTIS,FORTIS,FORTIS,STK,NSE,,INR,,,,1,,4,DATA
423,FOSECOIND,FOSECOIND,FOSECOIND,STK,NSE,,INR,,,,1,,4,DATA
424,FOURTHDIM,FOURTHDIM,FOURTHDIM,STK,NSE,,INR,,,,1,,4,DATA
425,FCEL,FCEL,FCEL,STK,NSE,,INR,,,,1,,4,DATA
426,FELDVR,FELDVR,FELDVR,STK,NSE,,INR,,,,1,,4,DATA
427,FEL,FEL,FEL,STK,NSE,,INR,,,,1,,4,DATA
428,FLFL,FLFL,FLFL,STK,NSE,,INR,,,,1,,4,DATA
429,FMNL,FMNL,FMNL,STK,NSE,,INR,,,,1,,4,DATA
430,GABRIEL,GABRIEL,GABRIEL,STK,NSE,,INR,,,,1,,4,DATA
431,GAIL,GAIL,GAIL,STK,NSE,,INR,,,,1,,4,DATA
432,GALLISPAT,GALLISPAT,GALLISPAT,STK,NSE,,INR,,,,1,,4,DATA
433,GALLANTT,GALLANTT,GALLANTT,STK,NSE,,INR,,,,1,,4,DATA
434,GAMMONIND,GAMMONIND,GAMMONIND,STK,NSE,,INR,,,,1,,4,DATA
435,GAMMNINFR,GAMMNINFRA,GAMMNINFRA,STK,NSE,,INR,,,,1,,4,DATA
436,GANDHITUB,GANDHITUBE,GANDHITUBE,STK,NSE,,INR,,,,1,,4,DATA
437,GANESHHOU,GANESHHOUC,GANESHHOUC,STK,NSE,,INR,,,,1,,4,DATA
438,GANECOS,GANECOS,GANECOS,STK,NSE,,INR,,,,1,,4,DATA
439,GANGOTRI,GANGOTRI,GANGOTRI,STK,NSE,,INR,,,,1,,4,DATA
440,GARDENSIL,GARDENSILK,GARDENSILK,STK,NSE,,INR,,,,1,,4,DATA
441,GARWALLRO,GARWALLROP,GARWALLROP,STK,NSE,,INR,,,,1,,4,DATA
442,GDL,GDL,GDL,STK,NSE,,INR,,,,1,,4,DATA
443,GATI,GATI,GATI,STK,NSE,,INR,,,,1,,4,DATA
444,GAYAPROJ,GAYAPROJ,GAYAPROJ,STK,NSE,,INR,,,,1,,4,DATA
445,GEECEE,GEECEE,GEECEE,STK,NSE,,INR,,,,1,,4,DATA
446,GEINDSYS,GEINDSYS,GEINDSYS,STK,NSE,,INR,,,,1,,4,DATA
447,GEMINI,GEMINI,GEMINI,STK,NSE,,INR,,,,1,,4,DATA
448,GENESYS,GENESYS,GENESYS,STK,NSE,,INR,,,,1,,4,DATA
449,GENUSPAPE,GENUSPAPER,GENUSPAPER,STK,NSE,,INR,,,,1,,4,DATA
450,GENUSPOWE,GENUSPOWER,GENUSPOWER,STK,NSE,,INR,,,,1,,4,DATA
451,GEOJITBNP,GEOJITBNPP,GEOJITBNPP,STK,NSE,,INR,,,,1,,4,DATA
452,GEOMETRIC,GEOMETRIC,GEOMETRIC,STK,NSE,,INR,,,,1,,4,DATA
453,GHCL,GHCL,GHCL,STK,NSE,,INR,,,,1,,4,DATA
454,GISOLUTIO,GISOLUTION,GISOLUTION,STK,NSE,,INR,,,,1,,4,DATA
455,GICHSGFIN,GICHSGFIN,GICHSGFIN,STK,NSE,,INR,,,,1,,4,DATA
456,GILLANDER,GILLANDERS,GILLANDERS,STK,NSE,,INR,,,,1,,4,DATA
457,GILLETTE,GILLETTE,GILLETTE,STK,NSE,,INR,,,,1,,4,DATA
458,GINNIFILA,GINNIFILA,GINNIFILA,STK,NSE,,INR,,,,1,,4,DATA
459,GITANJALI,GITANJALI,GITANJALI,STK,NSE,,INR,,,,1,,4,DATA
460,GKWLIMITE,GKWLIMITED,GKWLIMITED,STK,NSE,,INR,,,,1,,4,DATA
461,GSKCONS,GSKCONS,GSKCONS,STK,NSE,,INR,,,,1,,4,DATA
462,GLAXO,GLAXO,GLAXO,STK,NSE,,INR,,,,1,,4,DATA
463,GLENMARK,GLENMARK,GLENMARK,STK,NSE,,INR,,,,1,,4,DATA
464,GLOBOFFS,GLOBOFFS,GLOBOFFS,STK,NSE,,INR,,,,1,,4,DATA
465,GLOBALVEC,GLOBALVECT,GLOBALVECT,STK,NSE,,INR,,,,1,,4,DATA
466,GLOBUSSPR,GLOBUSSPR,GLOBUSSPR,STK,NSE,,INR,,,,1,,4,DATA
467,GLORY,GLORY,GLORY,STK,NSE,,INR,,,,1,,4,DATA
468,GMBREW,GMBREW,GMBREW,STK,NSE,,INR,,,,1,,4,DATA
469,GMRINFRA,GMRINFRA,GMRINFRA,STK,NSE,,INR,,,,1,,4,DATA
470,GOACARBON,GOACARBON,GOACARBON,STK,NSE,,INR,,,,1,,4,DATA
471,GOCLCORP,GOCLCORP,GOCLCORP,STK,NSE,,INR,,,,1,,4,DATA
472,GPIL,GPIL,GPIL,STK,NSE,,INR,,,,1,,4,DATA
473,GP,GODFRYPHLP,GODFRYPHLP,STK,NSE,,INR,,,,1,,4,DATA
474,GODREJCP,GODREJCP,GODREJCP,STK,NSE,,INR,,,,1,,4,DATA
475,GODREJIND,GODREJIND,GODREJIND,STK,NSE,,INR,,,,1,,4,DATA
476,GPL,GODREJPROP,GODREJPROP,STK,NSE,,INR,,,,1,,4,DATA
477,GOENKA,GOENKA,GOENKA,STK,NSE,,INR,,,,1,,4,DATA
478,GOKEX,GOKEX,GOKEX,STK,NSE,,INR,,,,1,,4,DATA
479,GOKULAGRO,GOKULAGRO,GOKULAGRO,STK,NSE,,INR,,,,1,,4,DATA
480,GOKUL,GOKUL,GOKUL,STK,NSE,,INR,,,,1,,4,DATA
481,GTOFFSHOR,GTOFFSHORE,GTOFFSHORE,STK,NSE,,INR,,,,1,,4,DATA
482,GOLDENTOB,GOLDENTOBC,GOLDENTOBC,STK,NSE,,INR,,,,1,,4,DATA
483,GOLDIAM,GOLDIAM,GOLDIAM,STK,NSE,,INR,,,,1,,4,DATA
484,GOLDBEES,GOLDBEES,GOLDBEES,STK,NSE,,INR,,,,1,,4,DATA
485,HNGSNGBEE,HNGSNGBEES,HNGSNGBEES,STK,NSE,,INR,,,,1,,4,DATA
486,INFRABEES,INFRABEES,INFRABEES,STK,NSE,,INR,,,,1,,4,DATA
487,LIQUIDBEE,LIQUIDBEES,LIQUIDBEES,STK,NSE,,INR,,,,1,,4,DATA
488,GOLDINFRA,GOLDINFRA,GOLDINFRA,STK,NSE,,INR,,,,1,,4,DATA
489,GOLDTECH,GOLDTECH,GOLDTECH,STK,NSE,,INR,,,,1,,4,DATA
490,GOODLUCK,GOODLUCK,GOODLUCK,STK,NSE,,INR,,,,1,,4,DATA
491,GULFPETRO,GULFPETRO,GULFPETRO,STK,NSE,,INR,,,,1,,4,DATA
492,GRANULES,GRANULES,GRANULES,STK,NSE,,INR,,,,1,,4,DATA
493,GRAPHITE,GRAPHITE,GRAPHITE,STK,NSE,,INR,,,,1,,4,DATA
494,GRASIM,GRASIM,GRASIM,STK,NSE,,INR,,,,1,,4,DATA
495,GRAVITA,GRAVITA,GRAVITA,STK,NSE,,INR,,,,1,,4,DATA
496,GESHIP,GESHIP,GESHIP,STK,NSE,,INR,,,,1,,4,DATA
497,GREAVESCO,GREAVESCOT,GREAVESCOT,STK,NSE,,INR,,,,1,,4,DATA
498,GREENFIRE,GREENFIRE,GREENFIRE,STK,NSE,,INR,,,,1,,4,DATA
499,AUSTRAL,AUSTRAL,AUSTRAL,STK,NSE,,INR,,,,1,,4,DATA
500,GREENLAM,GREENLAM,GREENLAM,STK,NSE,,INR,,,,1,,4,DATA
501,GREENPLY,GREENPLY,GREENPLY,STK,NSE,,INR,,,,1,,4,DATA
502,GRINDWELL,GRINDWELL,GRINDWELL,STK,NSE,,INR,,,,1,,4,DATA
503,GRPLTD,GRPLTD,GRPLTD,STK,NSE,,INR,,,,1,,4,DATA
504,GRUH,GRUH,GRUH,STK,NSE,,INR,,,,1,,4,DATA
505,BANKBEES,BANKBEES,BANKBEES,STK,NSE,,INR,,,,1,,4,DATA
506,SHARIABEE,SHARIABEES,SHARIABEES,STK,NSE,,INR,,,,1,,4,DATA
507,CPSEETF,CPSEETF,CPSEETF,STK,NSE,,INR,,,,1,,4,DATA
508,JUNIORBEE,JUNIORBEES,JUNIORBEES,STK,NSE,,INR,,,,1,,4,DATA
509,NIFTYBEES,NIFTYBEES,NIFTYBEES,STK,NSE,,INR,,,,1,,4,DATA
510,PSUBNKBEE,PSUBNKBEES,PSUBNKBEES,STK,NSE,,INR,,,,1,,4,DATA
511,GSS,GSS,GSS,STK,NSE,,INR,,,,1,,4,DATA
512,GTLINFRA,GTLINFRA,GTLINFRA,STK,NSE,,INR,,,,1,,4,DATA
513,GTL,GTL,GTL,STK,NSE,,INR,,,,1,,4,DATA
514,GTNIND,GTNIND,GTNIND,STK,NSE,,INR,,,,1,,4,DATA
515,GTNTEX,GTNTEX,GTNTEX,STK,NSE,,INR,,,,1,,4,DATA
516,GUFICBIO,GUFICBIO,GUFICBIO,STK,NSE,,INR,,,,1,,4,DATA
517,GUJALKALI,GUJALKALI,GUJALKALI,STK,NSE,,INR,,,,1,,4,DATA
518,GAEL,GAEL,GAEL,STK,NSE,,INR,,,,1,,4,DATA
519,GUJAPOLLO,GUJAPOLLO,GUJAPOLLO,STK,NSE,,INR,,,,1,,4,DATA
520,GUJFLUORO,GUJFLUORO,GUJFLUORO,STK,NSE,,INR,,,,1,,4,DATA
521,GUJGASLTD,GUJGASLTD,GUJGASLTD,STK,NSE,,INR,,,,1,,4,DATA
522,GIPCL,GIPCL,GIPCL,STK,NSE,,INR,,,,1,,4,DATA
523,GLFL,GLFL,GLFL,STK,NSE,,INR,,,,1,,4,DATA
524,GMDCLTD,GMDCLTD,GMDCLTD,STK,NSE,,INR,,,,1,,4,DATA
525,GNFC,GNFC,GNFC,STK,NSE,,INR,,,,1,,4,DATA
526,GUJNREDVR,GUJNREDVR,GUJNREDVR,STK,NSE,,INR,,,,1,,4,DATA
527,GUJNRECOK,GUJNRECOKE,GUJNRECOKE,STK,NSE,,INR,,,,1,,4,DATA
528,GPPL,GPPL,GPPL,STK,NSE,,INR,,,,1,,4,DATA
529,GSCLCEMEN,GSCLCEMENT,GSCLCEMENT,STK,NSE,,INR,,,,1,,4,DATA
530,GSFC,GSFC,GSFC,STK,NSE,,INR,,,,1,,4,DATA
531,GSPL,GSPL,GSPL,STK,NSE,,INR,,,,1,,4,DATA
532,GULFOILLU,GULFOILLUB,GULFOILLUB,STK,NSE,,INR,,,,1,,4,DATA
533,GULPOLY,GULPOLY,GULPOLY,STK,NSE,,INR,,,,1,,4,DATA
534,GVKPIL,GVKPIL,GVKPIL,STK,NSE,,INR,,,,1,,4,DATA
535,GAL,GAL,GAL,STK,NSE,,INR,,,,1,,4,DATA
536,HEG,HEG,HEG,STK,NSE,,INR,,,,1,,4,DATA
537,HANUNG,HANUNG,HANUNG,STK,NSE,,INR,,,,1,,4,DATA
538,HARITASEA,HARITASEAT,HARITASEAT,STK,NSE,,INR,,,,1,,4,DATA
539,HARRMALAY,HARRMALAYA,HARRMALAYA,STK,NSE,,INR,,,,1,,4,DATA
540,HATHWAY,HATHWAY,HATHWAY,STK,NSE,,INR,,,,1,,4,DATA
541,HATSUN,HATSUN,HATSUN,STK,NSE,,INR,,,,1,,4,DATA
542,HAVELLS,HAVELLS,HAVELLS,STK,NSE,,INR,,,,1,,4,DATA
543,HBSTOCK,HBSTOCK,HBSTOCK,STK,NSE,,INR,,,,1,,4,DATA
544,HBLPOWER,HBLPOWER,HBLPOWER,STK,NSE,,INR,,,,1,,4,DATA
545,HCL-INSYS,HCL-INSYS,HCL-INSYS,STK,NSE,,INR,,,,1,,4,DATA
546,HCLTECH,HCLTECH,HCLTECH,STK,NSE,,INR,,,,1,,4,DATA
547,HDFCBANK,HDFCBANK,HDFCBANK,STK,NSE,,INR,,,,1,,4,DATA
548,HDFCMFGET,HDFCMFGETF,HDFCMFGETF,STK,NSE,,INR,,,,1,,4,DATA
549,HDFCNIFET,HDFCNIFETF,HDFCNIFETF,STK,NSE,,INR,,,,1,,4,DATA
550,HDFCSENET,HDFCSENETF,HDFCSENETF,STK,NSE,,INR,,,,1,,4,DATA
551,HCG,HCG,HCG,STK,NSE,,INR,,,,1,,4,DATA
552,HEIDELBER,HEIDELBERG,HEIDELBERG,STK,NSE,,INR,,,,1,,4,DATA
553,HERCULES,HERCULES,HERCULES,STK,NSE,,INR,,,,1,,4,DATA
554,HERITGFOO,HERITGFOOD,HERITGFOOD,STK,NSE,,INR,,,,1,,4,DATA
555,HEROMOTOC,HEROMOTOCO,HEROMOTOCO,STK,NSE,,INR,,,,1,,4,DATA
556,HESTERBIO,HESTERBIO,HESTERBIO,STK,NSE,,INR,,,,1,,4,DATA
557,HEXATRADE,HEXATRADEX,HEXATRADEX,STK,NSE,,INR,,,,1,,4,DATA
558,HEXAWARE,HEXAWARE,HEXAWARE,STK,NSE,,INR,,,,1,,4,DATA
559,HITECHGEA,HITECHGEAR,HITECHGEAR,STK,NSE,,INR,,,,1,,4,DATA
560,HITECH,HITECH,HITECH,STK,NSE,,INR,,,,1,,4,DATA
561,HIKAL,HIKAL,HIKAL,STK,NSE,,INR,,,,1,,4,DATA
562,HIL,HIL,HIL,STK,NSE,,INR,,,,1,,4,DATA
563,HILTON,HILTON,HILTON,STK,NSE,,INR,,,,1,,4,DATA
564,HFCL,HFCL,HFCL,STK,NSE,,INR,,,,1,,4,DATA
565,HCIL,HCIL,HCIL,STK,NSE,,INR,,,,1,,4,DATA
566,HIMATSEID,HIMATSEIDE,HIMATSEIDE,STK,NSE,,INR,,,,1,,4,DATA
567,HIRECT,HIRECT,HIRECT,STK,NSE,,INR,,,,1,,4,DATA
568,HINDALCO,HINDALCO,HINDALCO,STK,NSE,,INR,,,,1,,4,DATA
569,HINDUJAFO,HINDUJAFO,HINDUJAFO,STK,NSE,,INR,,,,1,,4,DATA
570,HGS,HGS,HGS,STK,NSE,,INR,,,,1,,4,DATA
571,HINDUJAVE,HINDUJAVEN,HINDUJAVEN,STK,NSE,,INR,,,,1,,4,DATA
572,HINDCOMPO,HINDCOMPOS,HINDCOMPOS,STK,NSE,,INR,,,,1,,4,DATA
573,HCC,HCC,HCC,STK,NSE,,INR,,,,1,,4,DATA
574,HINDCOPPE,HINDCOPPER,HINDCOPPER,STK,NSE,,INR,,,,1,,4,DATA
575,HINDDORRO,HINDDORROL,HINDDORROL,STK,NSE,,INR,,,,1,,4,DATA
576,HMVL,HMVL,HMVL,STK,NSE,,INR,,,,1,,4,DATA
577,HINDMOTOR,HINDMOTORS,HINDMOTORS,STK,NSE,,INR,,,,1,,4,DATA
578,HINDOILEX,HINDOILEXP,HINDOILEXP,STK,NSE,,INR,,,,1,,4,DATA
579,HOCL,HOCL,HOCL,STK,NSE,,INR,,,,1,,4,DATA
580,HINDPETRO,HINDPETRO,HINDPETRO,STK,NSE,,INR,,,,1,,4,DATA
581,HINDSYNTE,HINDSYNTEX,HINDSYNTEX,STK,NSE,,INR,,,,1,,4,DATA
582,HINDUNILV,HINDUNILVR,HINDUNILVR,STK,NSE,,INR,,,,1,,4,DATA
583,HINDZINC,HINDZINC,HINDZINC,STK,NSE,,INR,,,,1,,4,DATA
584,HINDNATGL,HINDNATGLS,HINDNATGLS,STK,NSE,,INR,,,,1,,4,DATA
585,HITACHIHO,HITACHIHOM,HITACHIHOM,STK,NSE,,INR,,,,1,,4,DATA
586,HITECHPLA,HITECHPLAS,HITECHPLAS,STK,NSE,,INR,,,,1,,4,DATA
587,HMT,HMT,HMT,STK,NSE,,INR,,,,1,,4,DATA
588,HONDAPOWE,HONDAPOWER,HONDAPOWER,STK,NSE,,INR,,,,1,,4,DATA
