serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
438,TMO,TMO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,436.05,N,437,ADR
439,TIF,TIF,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,437.05,N,438,ADR
440,TWX,TWX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,438.05,N,439,ADR
441,TWC,TWC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,439.05,N,440,ADR
442,TJX,TJX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,440.05,N,441,ADR
443,TMK,TMK,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,441.05,N,442,ADR
444,TSS,TSS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,442.05,N,443,ADR
445,TSCO,TSCO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,443.05,N,444,ADR
446,RIG,RIG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,444.05,N,445,ADR
447,TRIP,TRIP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,445.05,N,446,ADR
448,FOXA,FOXA,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,446.05,N,447,ADR
449,TSN,TSN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,447.05,N,448,ADR
450,TYC,TYC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,448.05,N,449,ADR
451,USB,USB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,449.05,N,450,ADR
452,UNP,UNP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,450.05,N,451,ADR
453,UNH,UNH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,451.05,N,452,ADR
454,UPS,UPS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,452.05,N,453,ADR
455,X,X,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,453.05,N,454,ADR
456,UTX,UTX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,454.05,N,455,ADR
457,UNM,UNM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,455.05,N,456,ADR
458,URBN,URBN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,456.05,N,457,ADR
459,VFC,VFC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,457.05,N,458,ADR
460,VLO,VLO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,458.05,N,459,ADR
461,VAR,VAR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,459.05,N,460,ADR
462,VTR,VTR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,460.05,N,461,ADR
463,VRSN,VRSN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,461.05,N,462,ADR
464,VZ,VZ,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,462.05,N,463,ADR
465,VRTX,VRTX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,463.05,N,464,ADR
466,VIAB,VIAB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,464.05,N,465,ADR
467,V,V,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,465.05,N,466,ADR
468,VNO,VNO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,466.05,N,467,ADR
469,VMC,VMC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,467.05,N,468,ADR
470,WMT,WMT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,468.05,N,469,ADR
471,WAG,WAG,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,469.05,N,470,ADR
472,DIS,DIS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,470.05,N,471,ADR
473,GHC,GHC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,471.05,N,472,ADR
474,WM,WM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,472.05,N,473,ADR
475,WAT,WAT,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,473.05,N,474,ADR
476,WLP,WLP,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,474.05,N,475,ADR
477,WFC,WFC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,475.05,N,476,ADR
478,WDC,WDC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,476.05,N,477,ADR
479,WU,WU,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,477.05,N,478,ADR
480,WY,WY,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,478.05,N,479,ADR
481,WHR,WHR,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,479.05,N,480,ADR
482,WFM,WFM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,480.05,N,481,ADR
483,WMB,WMB,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,481.05,N,482,ADR
484,WIN,WIN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,482.05,N,483,ADR
485,WEC,WEC,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,483.05,N,484,ADR
486,WPX,WPX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,484.05,N,485,ADR
487,WYN,WYN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,485.05,N,486,ADR
488,WYNN,WYNN,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,486.05,N,487,ADR
489,XEL,XEL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,487.05,N,488,ADR
490,XRX,XRX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,488.05,N,489,ADR
491,XLNX,XLNX,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,489.05,N,490,ADR
492,XL,XL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,490.05,N,491,ADR
493,XYL,XYL,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,491.05,N,492,ADR
494,YHOO,YHOO,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,492.05,N,493,ADR
495,YUM,YUM,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,493.05,N,494,ADR
496,ZMH,ZMH,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,494.05,N,495,ADR
497,ZION,ZION,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,495.05,N,496,ADR
498,ZTS,ZTS,STK,SMART,NASDAQ,USD,,,,,2000,100000,-500000,0,250,20:00:00,496.05,N,497,ADR
